ID,Transaction Time,Transaction Type,Channel,Is 3DS,Is Token,Decision,Decline Reason Code,Issuer Name,Issuer Country,Issuer Region,Funding source,Acquirer Name,Acquirer Country,Acquirer Region,Jurisdiction,Is Dispute,Is Fraud,Dispute Type,Amount,Industry Segment
T98116991030025,2024-02-24T16:04:13.000Z,Chip,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,154.3459304,Government services
T76885735251135,2024-05-11T19:45:06.000Z,Contactless,CP,No,Yes,Approved,Approved,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA ,POLAND,EUROPE,Debit ,OP COOPERATIVE ,FINLAND,EUROPE,Domstic,0,0,No Dispute,93.11011908,Clothing stores
T38553717194106,2024-01-07T11:55:36.000Z,Recurring,CNP,No,No,Approved,Approved,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Prepaid,NEON PAGAMENTOS S.A. ,BRAZIL,LAC,Domestic,0,0,No Dispute,477.9827942,Clothing stores
T76115118360176,2024-05-15T18:25:42.000Z,Recurring,CNP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Prepaid,STATE EMPLOYEES CREDIT UNION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,244.9684343,Contracted services
T73675627570662,2024-03-29T04:51:28.000Z,ECI-7,CNP,No,No,Approved,Approved,"ALLIED IRISH BANKS, P.L.C. ",REPUBLIC OF IRELAND,EUROPE,Credit ,OP COOPERATIVE ,FINLAND,EUROPE,Domstic,0,0,No Dispute,105.5151878,Clothing stores
T77773742518967,2024-05-11T13:07:23.000Z,ECI-7,CNP,No,No,Declined,Others,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Credit ,TRIUST BANK ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,544.815679,Utility services
T13876730516844,2024-02-26T12:51:28.000Z,ECI-7,CNP,No,No,Approved,Approved,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Credit ,ING BANK N.V. ,NETHERLANDS,EUROPE,Domestic,0,0,No Dispute,68.55252075,Business services
T5163579448419,2024-05-02T05:18:26.000Z,ECI-7,CNP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,NAVY FEDERAL CREDIT UNION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,174.8255555,Contracted services
T96103910670367,2024-06-21T13:12:22.000Z,ECI-6,CNP,Yes,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,"M&T BANK CITIZENS BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,81.24114261,Miscellaneous stores
T22987428384505,2024-01-23T14:13:40.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,579.5760759,Contracted services
T26068026483001,2024-04-29T15:23:48.000Z,ECI-7,CNP,No,No,Approved,Approved,ST. GEORGE BANK LIMITED ,AUSTRALIA,APAC,Credit ,INDUSIND BANK LIMITED,INDIA,APAC,Domstic,0,0,No Dispute,151.6128135,Contracted services
T61739401245156,2024-03-20T13:01:06.000Z,ECI-7,CNP,No,No,Approved,Approved,"TD BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,NAVY FEDERAL CREDIT UNION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,296.1847241,Clothing stores
T22984445681642,2024-06-17T12:59:01.000Z,Chip,CP,No,No,Approved,Approved,"CITIBANK, N.A. - COSTCO ",UNITED STATES OF AMERICA,USA,Credit ,"PNC BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,299.8638022,Contracted services
T37783002554154,2024-02-15T15:23:19.000Z,Magstripe,CP,No,No,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Debit ,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,271.3051471,Clothing stores
T73778549945789,2024-01-26T07:54:25.000Z,ECI-5,CNP,Yes,No,Approved,Approved,"M&T BANK CITIZENS BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,281.0934587,Contracted services
T11816103696521,2024-06-11T01:08:27.000Z,Chip,CP,No,No,Approved,Approved,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Credit ,SCOTIABANK PERU,PERU,LAC,Domestic,0,1,Fraud Dispute,109.1758781,Clothing stores
T98894578338699,2024-02-27T03:08:23.000Z,Recurring,CNP,No,No,Approved,Approved,AXIS BANK LIMITED,INDIA,APAC,Debit ,BANK OF NEW ZEALAND,NEW ZEALAND,APAC,Domstic,0,0,No Dispute,266.0143795,Miscellaneous stores
T14679292046523,2024-05-16T04:21:54.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO XP S.A. ,BRAZIL,LAC,Debit ,CAIXA ECONOMICA FEDERAL ,BRAZIL,LAC,Domstic,0,0,No Dispute,224.2961815,Retail outlet services
T18626957271084,2024-06-12T04:15:12.000Z,ECI-7,CNP,No,No,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Debit ,"ALLIED IRISH BANKS, P.L.C. ",REPUBLIC OF IRELAND,EUROPE,Domstic,0,0,No Dispute,549.0761759,Clothing stores
T54789834833721,2024-04-18T10:03:52.000Z,ECI-7,CNP,No,No,Declined,Do not honor,BANCO DEL ESTADO DE CHILE ,CHILE,LAC,Prepaid,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Cross Border,1,0,Non-Fraud Dispute,227.0357356,Utility services
T67815503288699,2024-06-16T06:22:19.000Z,Chip,CP,No,No,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Debit ,DEUTSCHE KREDITBANK AG ,GERMANY,EUROPE,Domstic,0,0,No Dispute,0.459482023,Clothing stores
T70213107339818,2024-01-18T23:59:09.000Z,ECI-7,CNP,No,No,Approved,Approved,FIRSTRAND BANK LIMITED,SOUTH AFRICA,CEMEA,Prepaid,DUBAI ISLAMIC BANK,UNITED ARAB EMIRATES,CEMEA,Domestic,0,0,No Dispute,252.7656305,Contracted services
T84406469087345,2024-01-14T17:21:37.000Z,Contactless,CP,No,Yes,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Debit ,ST. GEORGE BANK LIMITED ,AUSTRALIA,APAC,Cross Border,0,0,No Dispute,119.8839052,Contracted services
T23348967518739,2024-06-17T07:05:21.000Z,Recurring,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,311.3636833,Contracted services
T8839623963629,2024-06-23T04:24:25.000Z,Chip,CP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,NAVY FEDERAL CREDIT UNION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,457.4756174,Contracted services
T9482436476429,2024-02-12T06:50:30.000Z,ECI-7,CNP,No,No,Approved,Approved,SUMITOMO MITSUI CARD COMPANY LIMITED ,JAPAN,APAC,Credit ,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED,"HONG KONG, CHINA",APAC,Domstic,0,0,No Dispute,150.1462542,Contracted services
T46580984623926,2024-02-20T20:29:19.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Cross Border,0,0,No Dispute,48.99460544,Contracted services
T79452007149655,2024-03-25T22:30:38.000Z,Other CNP,CNP,No,No,Approved,Approved,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Credit ,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Domstic,1,0,Non-Fraud Dispute,462.5990272,Business services
T63644259460743,2024-06-22T14:12:49.000Z,Contactless,CP,No,Yes,Approved,Approved,"STRIDE BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,BANCO DE CHILE ,CHILE,LAC,Cross Border,0,0,No Dispute,215.1977249,Contracted services
T49969306454620,2024-02-08T03:50:10.000Z,ECI-7,CNP,No,No,Approved,Approved,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,302.3837452,Contracted services
T16203282791357,2024-03-12T00:45:52.000Z,Recurring,CNP,No,No,Approved,Approved,CAIXA ECONOMICA FEDERAL ,BRAZIL,LAC,Credit ,"BANCO DE GALICIA Y BUENOS AIRES, S.A. ",ARGENTINA,LAC,Domestic,0,0,No Dispute,78.27204341,Contracted services
T64387377984608,2024-05-23T19:21:31.000Z,Chip,CP,No,No,Approved,Approved,NATIONWIDE BUILDING SOCIETY ,UNITED KINGDOM,EUROPE,Credit ,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Domestic,0,0,No Dispute,345.7035873,Utility services
T13172949638726,2024-05-15T04:13:25.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,"STRIDE BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,172.3220873,Business services
T90543189011238,2024-03-03T19:38:46.000Z,ECI-7,CNP,No,No,Approved,Approved,JSC CB PRIVATBANK,UKRAINE,CEMEA,Credit ,Emirates NBD Bank,UNITED ARAB EMIRATES,CEMEA,Domestic,0,0,No Dispute,659.1158483,Contracted services
T4054233264171,2024-03-16T15:04:47.000Z,Chip,CP,No,No,Approved,Approved,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA ,POLAND,EUROPE,Debit ,NORDEA BANK ABP ,REPUBLIC OF IRELAND,EUROPE,Domestic,0,0,No Dispute,32.10632996,Contracted services
T30494739760456,2024-06-05T04:49:56.000Z,Other CNP,CNP,No,No,Approved,Approved,ROYAL BANK OF CANADA ,CANADA,CANADA,Credit ,TANGERINE BANK WISE PAYMENTS CANADA INC. ,CANADA,CANADA,Domestic,0,0,No Dispute,121.6178511,Utility services
T89616261808296,2024-03-25T03:46:00.000Z,Chip,CP,No,No,Declined,Others,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,FIRST NATIONAL BANK OF OMAHA,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,237.1778785,Clothing stores
T30516165292719,2024-05-29T23:19:41.000Z,Recurring,CNP,No,No,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Debit ,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,472.0358695,Retail outlet services
T54496190083663,2024-04-02T02:15:59.000Z,Other CNP,CNP,No,No,Declined,Not Sufficient Fund,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Prepaid,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,99.32929433,Contracted services
T15641036823171,2024-04-26T00:46:01.000Z,Chip,CP,No,No,Approved,Approved,BANCO DE CREDITO E INVERSIONES ,CHILE,LAC,Credit ,BBVA MEXICO S.A. ,MEXICO,LAC,Domstic,0,0,No Dispute,159.3517636,Utility services
T50005965152672,2024-03-29T21:38:55.000Z,ECI-5,CNP,Yes,Yes,Approved,Approved,"RAKUTEN CARD CO., LTD",JAPAN,APAC,Credit ,DBS BANK LTD,SINGAPORE,APAC,Domestic,0,0,No Dispute,101.0078205,Utility services
T43713449103175,2024-06-22T10:11:52.000Z,Chip,CP,No,No,Approved,Approved,NATIONWIDE BUILDING SOCIETY ,UNITED KINGDOM,EUROPE,Credit ,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,386.0364686,Utility services
T92877202516959,2024-02-28T17:43:52.000Z,Other CNP,CNP,No,No,Approved,Approved,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Debit ,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,232.1932444,Clothing stores
T8738313140153,2024-01-08T09:29:52.000Z,Chip,CP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,COMMONWEALTH BANK OF AUSTRALIA ,AUSTRALIA,APAC,Cross Border,0,0,No Dispute,260.2370022,Contracted services
T7124118449491,2024-02-25T09:44:34.000Z,Other CNP,CNP,No,No,Approved,Approved,SUMITOMO MITSUI CARD COMPANY LIMITED ,JAPAN,APAC,Debit ,OP COOPERATIVE ,FINLAND,EUROPE,Cross Border,0,0,No Dispute,630.6621442,Utility services
T60266420602197,2024-02-06T02:10:16.000Z,Contactless,CP,No,Yes,Declined,Do not honor,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,REGIONS BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,300.6863187,Contracted services
T28439320508131,2024-02-28T23:35:30.000Z,ECI-7,CNP,No,No,Approved,Approved,NORDEA BANK ABP ,REPUBLIC OF IRELAND,EUROPE,Credit ,NORDEA BANK ABP ,REPUBLIC OF IRELAND,EUROPE,Domestic,0,0,No Dispute,324.7109308,Contracted services
T11967036996191,2024-06-28T09:47:00.000Z,Chip,CP,No,No,Approved,Approved,DEUTSCHE KREDITBANK AG ,GERMANY,EUROPE,Credit ,NATIONWIDE BUILDING SOCIETY ,UNITED KINGDOM,EUROPE,Domestic,0,0,No Dispute,181.3758911,Contracted services
T12643156485335,2024-04-30T11:09:33.000Z,Contactless,CP,No,Yes,Approved,Approved,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Credit ,STATE EMPLOYEES CREDIT UNION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,284.6921705,Retail outlet services
T63553150906385,2024-05-28T02:30:54.000Z,ECI-7,CNP,No,No,Approved,Approved,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Debit ,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,25.98172994,Contracted services
T34615051877603,2024-04-07T00:46:43.000Z,Chip,CP,No,No,Approved,Approved,SUMITOMO MITSUI CARD COMPANY LIMITED ,JAPAN,APAC,Debit ,ANZ BANK NEW ZEALAND LIMITED ,NEW ZEALAND,APAC,Domstic,0,0,No Dispute,166.2274912,Contracted services
T64867857630942,2024-04-30T02:11:04.000Z,Contactless,CP,No,Yes,Declined,"Incorrect CVV, Expiry date ",ICICI Bank Ltd,INDIA,APAC,Debit ,HDFC BANK LIMITED ,INDIA,APAC,Domestic,0,0,No Dispute,53.62188693,Utility services
T514962241393,2024-04-01T10:45:40.000Z,Chip,CP,No,No,Approved,Approved,BANCO MACRO S.A. ,ARGENTINA,LAC,Credit ,BANCO POPULAR DE PUERTO RICO ,PUERTO RICO,LAC,Domstic,0,0,No Dispute,89.50556375,Contracted services
T16108182591738,2024-03-24T04:10:42.000Z,Magstripe,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,REGIONS BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,316.443687,Miscellaneous stores
T41526566773612,2024-01-28T08:03:17.000Z,Contactless,CP,No,Yes,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,87.80062247,Contracted services
T66811186429855,2024-02-18T14:40:43.000Z,Chip,CP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,REGIONS BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,945.9540283,Contracted services
T33062985389991,2024-01-18T01:39:29.000Z,Chip,CP,No,No,Approved,Approved,STATE EMPLOYEES CREDIT UNION ,UNITED STATES OF AMERICA,USA,Debit ,"PNC BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,200.8793091,Business services
T23000236693077,2024-03-12T06:46:47.000Z,Chip,CP,No,No,Approved,Approved,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Credit ,BANK OF NEW ZEALAND,NEW ZEALAND,APAC,Cross Border,0,0,No Dispute,162.1552976,Contracted services
T31927905407361,2024-04-13T22:03:50.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,1,0,Non-Fraud Dispute,283.5978181,Clothing stores
T88953927291101,2024-03-25T03:56:35.000Z,ECI-7,CNP,No,No,Approved,Approved,SUMITOMO MITSUI CARD COMPANY LIMITED ,JAPAN,APAC,Credit ,"RAKUTEN CARD CO., LTD",JAPAN,APAC,Domstic,0,0,No Dispute,546.0601433,Contracted services
T36762468999392,2024-04-20T17:02:19.000Z,Chip,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,"TD BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,202.054012,Business services
T6869561831048,2024-04-18T08:17:03.000Z,ECI-7,CNP,No,No,Approved,Approved,BOURSORAMA BANQUE ,FRANCE,EUROPE,Debit ,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,281.8790345,Clothing stores
T84094259448780,2024-01-28T01:08:59.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO BRADESCO S.A. ,BRAZIL,LAC,Debit ,BANCO SANTANDER S.A. ,BRAZIL,LAC,Domestic,0,0,No Dispute,468.3646712,Contracted services
T12600046362398,2024-03-22T08:45:42.000Z,ECI-7,CNP,No,No,Approved,Approved,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Credit ,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,172.2107962,Clothing stores
T41941764561567,2024-05-11T21:43:19.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,"PNC BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,344.8761942,Miscellaneous stores
T43688613495941,2024-05-20T11:48:14.000Z,Contactless,CP,No,Yes,Approved,Approved,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Debit ,BPCE,FRANCE,EUROPE,Domestic,0,0,No Dispute,433.053195,Contracted services
T67951896023063,2024-01-26T12:55:01.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO DE CREDITO DEL PERU ,PERU,LAC,Credit ,ICICI Bank Ltd,INDIA,APAC,Cross Border,0,0,No Dispute,31.28935676,Contracted services
T7664863440975,2024-02-13T19:07:30.000Z,ECI-7,CNP,No,No,Approved,Approved,NATIONWIDE BUILDING SOCIETY ,UNITED KINGDOM,EUROPE,Debit ,BOURSORAMA BANQUE ,FRANCE,EUROPE,Domstic,0,0,No Dispute,676.0274108,Contracted services
T12401078791323,2024-06-30T14:57:11.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,4.281298781,Retail outlet services
T80193883203651,2024-01-10T06:22:21.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,FIRST NATIONAL BANK OF OMAHA,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,183.0395913,Retail outlet services
T18279157255269,2024-02-07T19:22:02.000Z,ECI-5,CNP,Yes,No,Approved,Approved,THE TORONTO-DOMINION BANK ,CANADA,CANADA,Credit ,"TD BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Cross Border,0,0,No Dispute,265.5765065,Government services
T51428441060820,2024-04-22T16:56:58.000Z,Recurring,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,249.8013902,Contracted services
T11548827161577,2024-03-24T14:48:14.000Z,Chip,CP,No,No,Approved,Approved,PORTOSEG S.A. CREDITO FINANCIAMENTO E INVESTIMENTO ,BRAZIL,LAC,Credit ,BANCO XP S.A. ,BRAZIL,LAC,Domstic,0,1,Fraud Dispute,225.2132799,Clothing stores
T55561138997116,2024-02-10T09:12:16.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,REGIONS BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,273.0551965,Clothing stores
T73237269270150,2024-05-19T07:15:32.000Z,Chip,CP,No,No,Approved,Approved,ING BANK N.V. ,NETHERLANDS,EUROPE,Debit ,BANCO BRADESCO S.A. ,BRAZIL,LAC,Cross Border,0,1,Fraud Dispute,125.9563251,Retail outlet services
T71307226931880,2024-01-23T12:52:35.000Z,Chip,CP,No,No,Approved,Approved,REGIONS BANK ,UNITED STATES OF AMERICA,USA,Debit ,STATE EMPLOYEES CREDIT UNION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,334.6941622,Clothing stores
T82305938474893,2024-03-23T23:41:26.000Z,ECI-7,CNP,No,No,Approved,Approved,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Credit ,TRIUST BANK ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,449.6189905,Utility services
T44408739810231,2024-03-25T13:02:36.000Z,Recurring,CNP,No,No,Approved,Approved,BOURSORAMA BANQUE ,FRANCE,EUROPE,Credit ,"ALLIED IRISH BANKS, P.L.C. ",REPUBLIC OF IRELAND,EUROPE,Domstic,0,0,No Dispute,57.36265289,Utility services
T6973184631498,2024-02-25T09:50:15.000Z,Chip,CP,No,No,Approved,Approved,FIRST NATIONAL BANK OF OMAHA,UNITED STATES OF AMERICA,USA,Credit ,REGIONS BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,384.273636,Utility services
T49028463492590,2024-02-18T22:19:53.000Z,Chip,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,117.7308438,Clothing stores
T44331016335189,2024-02-01T22:59:08.000Z,Recurring,CNP,No,No,Approved,Approved,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,281.6376832,Business services
T93727275485483,2024-05-31T18:29:28.000Z,Chip,CP,No,No,Approved,Approved,REGIONS BANK ,UNITED STATES OF AMERICA,USA,Debit ,"CITIBANK, N.A. - COSTCO ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,334.4459777,Retail outlet services
T67178907173405,2024-03-19T10:46:16.000Z,Chip,CP,No,No,Approved,Approved,BANCO SANTANDER S.A. ,BRAZIL,LAC,Credit ,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Domstic,0,0,No Dispute,499.4662209,Clothing stores
T11145057045122,2024-01-01T18:17:26.000Z,ECI-5,CNP,Yes,No,Approved,Approved,KASPI BANK JSC,KAZAKHSTAN,CEMEA,Debit ,DUBAI ISLAMIC BANK,UNITED ARAB EMIRATES,CEMEA,Domstic,0,0,No Dispute,81.7798148,Retail outlet services
T93268899047174,2024-03-12T05:46:10.000Z,ECI-7,CNP,No,No,Approved,Approved,ABS BANK,NEW ZEALAND,APAC,Debit ,AEON FINANCIAL SERVICE CO. LTD,JAPAN,APAC,Domestic,0,0,No Dispute,443.49775,Clothing stores
T40748186470441,2024-06-09T13:10:26.000Z,ECI-7,CNP,No,No,Approved,Approved,ITAU UNIBANCO HOLDING S.A ,BRAZIL,LAC,Debit ,BBVA MEXICO S.A. ,MEXICO,LAC,Domestic,0,0,No Dispute,139.2798651,Contracted services
T65966459049427,2024-04-20T01:26:40.000Z,ECI-7,CNP,No,No,Approved,Approved,USAA FEDERAL SAVINGS BANK  ,UNITED STATES OF AMERICA,USA,Debit ,"M&T BANK CITIZENS BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,5.548601801,Business services
T44990958837829,2024-03-20T00:29:04.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO SANTANDER S.A. ,BRAZIL,LAC,Credit ,BANCO DE CREDITO E INVERSIONES ,CHILE,LAC,Domestic,0,0,No Dispute,222.9546051,Business services
T71490012016103,2024-06-19T12:09:09.000Z,ECI-7,CNP,No,No,Approved,Approved,MERCADO PAGO INSTITUICAO DE PAGAMENTO LTDA. ,BRAZIL,LAC,Debit ,FIRSTRAND BANK LIMITED,SOUTH AFRICA,CEMEA,Cross Border,0,0,No Dispute,611.8427706,Utility services
T43516913214024,2024-02-10T08:05:35.000Z,ECI-7,CNP,No,No,Approved,Approved,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Credit ,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,140.6211661,Clothing stores
T17633707269403,2024-03-26T19:48:24.000Z,ECI-7,CNP,No,No,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Debit ,ING BANK N.V. ,NETHERLANDS,EUROPE,Domstic,0,0,No Dispute,118.4976436,Contracted services
T17965992186593,2024-05-04T02:32:30.000Z,ECI-7,CNP,No,No,Approved,Approved,"STRIDE BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,BANCO XP S.A. ,BRAZIL,LAC,Cross Border,0,0,No Dispute,303.0389211,Clothing stores
T66503328655595,2024-06-12T03:24:40.000Z,ECI-7,CNP,No,No,Approved,Approved,"CITIBANK, N.A. - COSTCO ",UNITED STATES OF AMERICA,USA,Debit ,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,36.14826839,Contracted services
T4519620712417,2024-03-28T13:43:56.000Z,ECI-7,CNP,No,No,Approved,Approved,"M&T BANK CITIZENS BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,REGIONS BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,440.14034,Retail outlet services
