InvoiceID,InvoiceDate,BusinessUnit,Region,Vendor,VendorPerformanceScore,ContractType,PaymentTermsDays,Quantity,UnitCost,BudgetAmount,ActualInvoiceAmount,VarianceAmount,DaysLate,InvoiceStatus
INV01207,2025-05-26,BU_IT,APAC,Vendor_10,83.1,Fixed Price,45,43,45.24,1945.5,2027.41,81.92,0,Paid
INV01208,2024-08-05,BU_IT,APAC,Vendor_44,70.5,Fixed Price,30,54,38.71,2143.36,2202.59,59.24,0,Paid
INV01209,2025-05-14,BU_Fabrication,EMEA,Vendor_13,78.6,Time & Materials,45,46,41.34,1965.54,2000.2,34.66,0,Paid
INV01210,2024-09-05,BU_R&D,North America,Vendor_31,66.0,Time & Materials,90,51,55.99,2993.85,3405.54,411.69,0,Paid
INV01211,2025-01-17,BU_IT,APAC,Vendor_22,71.6,Time & Materials,30,53,25.11,1378.09,1434.35,56.26,0,Paid
INV01212,2025-03-21,BU_Fabrication,EMEA,Vendor_01,82.5,Time & Materials,45,50,22.92,1184.03,1216.06,32.03,0,Paid
INV01213,2024-11-18,BU_Logistics,EMEA,Vendor_50,48.6,Time & Materials,30,51,13.87,737.97,810.82,72.85,0,Paid
INV01214,2024-11-14,BU_Sales,North America,Vendor_01,82.5,Fixed Price,15,59,34.17,1991.36,1956.76,-34.59,4,Pending
INV01215,2024-09-28,BU_Logistics,North America,Vendor_13,78.6,Time & Materials,60,63,41.44,2718.3,2831.0,112.7,0,Paid
INV01216,2024-08-16,BU_Logistics,North America,Vendor_12,68.0,Fixed Price,30,48,53.19,2558.91,2704.27,145.36,3,Pending
INV01217,2025-05-11,BU_Logistics,North America,Vendor_02,72.9,Fixed Price,30,47,34.8,1664.05,1657.31,-6.74,0,Paid
INV01218,2025-07-13,BU_Logistics,EMEA,Vendor_08,86.5,Fixed Price,30,36,40.22,1432.57,1429.06,-3.51,0,Paid
INV01219,2025-02-06,BU_R&D,APAC,Vendor_34,59.1,Time & Materials,90,55,37.97,2068.11,2438.25,370.14,0,Paid
INV01220,2025-07-31,BU_Fabrication,North America,Vendor_09,68.0,Time & Materials,15,60,36.91,2270.87,2449.87,179.0,4,Pending
INV01221,2025-02-08,BU_R&D,APAC,Vendor_41,86.1,Fixed Price,15,60,40.12,2418.61,2508.5,89.89,0,Paid
INV01222,2024-11-05,BU_IT,North America,Vendor_10,83.1,Fixed Price,15,51,39.22,2147.26,2129.03,-18.23,0,Paid
INV01223,2024-10-04,BU_IT,LATAM,Vendor_32,100.0,Fixed Price,15,55,53.19,2977.33,2944.97,-32.36,0,Paid
INV01224,2025-07-06,BU_IT,North America,Vendor_33,74.8,Fixed Price,60,40,63.15,2635.39,2744.15,108.76,0,Paid
INV01225,2025-02-08,BU_Sales,EMEA,Vendor_12,68.0,Fixed Price,30,48,44.37,2161.67,2151.23,-10.44,0,Paid
INV01226,2025-04-11,BU_Sales,North America,Vendor_26,76.7,Time & Materials,45,43,56.65,2518.11,2626.61,108.5,0,Paid
INV01227,2024-11-15,BU_Logistics,LATAM,Vendor_29,66.0,Time & Materials,30,55,56.96,3201.11,3496.11,295.0,5,Pending
INV01228,2025-02-10,BU_IT,North America,Vendor_24,53.6,Fixed Price,15,51,18.76,961.41,1009.58,48.17,0,Paid
INV01229,2024-12-30,BU_Sales,EMEA,Vendor_15,49.1,Fixed Price,30,43,40.37,1782.36,1911.51,129.15,0,Paid
INV01230,2025-03-07,BU_Sales,EMEA,Vendor_27,57.7,Fixed Price,30,45,64.48,2991.18,3223.96,232.78,3,Pending
INV01231,2024-08-13,BU_Logistics,EMEA,Vendor_17,59.8,Time & Materials,30,50,27.14,1396.52,1547.93,151.41,3,Pending
INV01232,2025-04-14,BU_IT,EMEA,Vendor_06,71.5,Time & Materials,60,54,58.98,3159.91,3356.3,196.39,8,Pending
INV01233,2024-09-06,BU_R&D,North America,Vendor_13,78.6,Fixed Price,45,49,31.71,1576.28,1571.54,-4.74,0,Paid
INV01234,2025-07-16,BU_R&D,North America,Vendor_39,55.1,Time & Materials,90,51,37.63,1941.9,2172.75,230.85,0,Paid
INV01235,2025-05-06,BU_R&D,North America,Vendor_20,53.8,Fixed Price,30,49,59.4,3019.33,3221.11,201.79,0,Paid
INV01236,2025-02-24,BU_IT,APAC,Vendor_01,82.5,Fixed Price,30,42,34.01,1451.51,1507.06,55.55,0,Paid
INV01237,2024-10-16,BU_Sales,North America,Vendor_47,68.1,Time & Materials,30,51,23.56,1243.67,1359.87,116.19,0,Paid
INV01238,2025-05-10,BU_Sales,APAC,Vendor_30,70.6,Fixed Price,15,47,8.37,397.05,409.84,12.8,0,Paid
INV01239,2025-03-08,BU_Sales,North America,Vendor_29,66.0,Time & Materials,15,53,34.42,1887.7,2096.37,208.67,5,Pending
INV01240,2024-10-05,BU_R&D,LATAM,Vendor_01,82.5,Fixed Price,45,52,31.46,1665.9,1739.55,73.66,0,Paid
INV01241,2024-11-24,BU_Sales,EMEA,Vendor_49,80.2,Fixed Price,45,53,50.78,2844.66,2889.19,44.53,0,Paid
INV01242,2025-01-14,BU_IT,North America,Vendor_03,84.7,Time & Materials,15,50,52.76,2652.8,2739.75,86.95,0,Paid
INV01243,2025-01-17,BU_IT,APAC,Vendor_39,55.1,Time & Materials,30,61,49.99,3074.41,3360.99,286.59,3,Pending
INV01244,2025-02-12,BU_Logistics,LATAM,Vendor_05,71.5,Fixed Price,15,53,50.23,2705.19,2750.67,45.48,0,Paid
INV01245,2025-05-19,BU_Sales,APAC,Vendor_20,53.8,Fixed Price,15,47,35.62,1645.16,1859.63,214.47,0,Paid
INV01246,2024-08-17,BU_IT,EMEA,Vendor_12,68.0,Fixed Price,60,51,58.46,3031.72,3350.45,318.73,5,Pending
INV01247,2024-11-14,BU_Logistics,North America,Vendor_34,59.1,Fixed Price,15,54,25.44,1394.06,1468.27,74.21,0,Paid
INV01248,2024-10-27,BU_R&D,LATAM,Vendor_27,57.7,Fixed Price,90,52,28.02,1474.98,1646.55,171.57,8,Pending
INV01249,2025-03-03,BU_Sales,APAC,Vendor_25,66.8,Time & Materials,60,50,20.29,1040.23,1199.93,159.7,8,Pending
INV01250,2024-11-14,BU_R&D,EMEA,Vendor_46,64.2,Time & Materials,15,51,57.53,2981.75,3237.83,256.08,0,Paid
INV01251,2025-01-06,BU_IT,North America,Vendor_46,64.2,Time & Materials,30,48,45.35,2239.88,2376.17,136.28,5,Pending
INV01252,2024-10-13,BU_Sales,North America,Vendor_26,76.7,Time & Materials,30,69,49.54,3429.35,3593.67,164.32,0,Paid
INV01253,2025-05-19,BU_Sales,EMEA,Vendor_37,78.1,Fixed Price,15,52,35.54,1892.01,1904.47,12.46,0,Paid
INV01254,2025-03-22,BU_R&D,APAC,Vendor_46,64.2,Time & Materials,30,52,62.44,3399.45,3680.59,281.14,0,Paid
INV01255,2024-10-29,BU_Sales,North America,Vendor_40,78.0,Time & Materials,30,50,38.8,1927.26,2016.57,89.31,0,Paid
INV01256,2024-11-02,BU_IT,North America,Vendor_45,52.8,Time & Materials,30,44,15.64,706.1,782.98,76.88,0,Paid
INV01257,2024-12-19,BU_IT,North America,Vendor_05,71.5,Time & Materials,45,44,34.6,1603.38,1638.65,35.27,0,Paid
INV01258,2025-04-10,BU_Sales,LATAM,Vendor_36,56.7,Fixed Price,30,38,18.15,699.44,743.51,44.07,0,Paid
INV01259,2025-04-16,BU_R&D,EMEA,Vendor_11,68.0,Fixed Price,30,68,60.19,4160.6,4314.99,154.39,0,Paid
INV01260,2024-09-07,BU_Sales,EMEA,Vendor_48,90.9,Fixed Price,15,50,64.02,3276.86,3221.07,-55.78,5,Pending
INV01261,2024-12-07,BU_Fabrication,APAC,Vendor_09,68.0,Fixed Price,45,65,63.72,4131.82,4549.35,417.54,0,Paid
INV01262,2024-09-04,BU_Fabrication,EMEA,Vendor_16,66.6,Time & Materials,30,61,26.12,1601.1,1675.97,74.87,0,Paid
INV01263,2024-12-21,BU_Logistics,North America,Vendor_02,72.9,Time & Materials,15,43,29.67,1316.71,1314.36,-2.34,0,Paid
INV01264,2025-02-17,BU_Logistics,North America,Vendor_49,80.2,Fixed Price,30,44,38.69,1713.87,1693.49,-20.38,0,Paid
INV01265,2024-10-31,BU_Logistics,APAC,Vendor_44,70.5,Fixed Price,30,43,15.41,694.74,736.4,41.66,2,Pending
INV01266,2025-06-22,BU_IT,APAC,Vendor_46,64.2,Time & Materials,15,49,40.27,1974.41,2247.85,273.45,0,Paid
INV01267,2025-03-16,BU_Fabrication,APAC,Vendor_04,97.8,Time & Materials,45,54,53.21,2875.11,3069.86,194.75,0,Paid
INV01268,2025-02-08,BU_Logistics,North America,Vendor_02,72.9,Fixed Price,90,55,52.07,2989.7,3246.03,256.32,0,Paid
INV01269,2024-11-07,BU_Fabrication,North America,Vendor_07,98.7,Time & Materials,60,48,46.11,2246.0,2364.03,118.03,0,Paid
INV01270,2024-10-25,BU_Fabrication,EMEA,Vendor_07,98.7,Time & Materials,30,44,24.29,1106.56,1154.35,47.79,0,Paid
INV01271,2025-06-16,BU_Logistics,LATAM,Vendor_26,76.7,Time & Materials,15,51,47.61,2487.71,2516.2,28.49,0,Paid
INV01272,2025-01-30,BU_R&D,North America,Vendor_26,76.7,Time & Materials,15,57,56.91,3298.53,3385.76,87.24,0,Paid
INV01273,2024-11-21,BU_Fabrication,APAC,Vendor_18,79.7,Time & Materials,30,48,26.82,1318.58,1437.53,118.95,3,Pending
INV01274,2024-11-20,BU_Sales,EMEA,Vendor_39,55.1,Fixed Price,90,46,52.42,2542.29,2879.86,337.58,0,Paid
INV01275,2025-05-19,BU_Logistics,North America,Vendor_07,98.7,Fixed Price,90,57,56.42,3389.45,3581.43,191.98,0,Paid
INV01276,2025-07-14,BU_Logistics,EMEA,Vendor_41,86.1,Time & Materials,45,44,37.85,1711.9,1738.13,26.22,0,Paid
INV01277,2025-07-08,BU_Sales,North America,Vendor_02,72.9,Time & Materials,30,51,61.55,3275.91,3345.69,69.77,0,Paid
INV01278,2025-06-24,BU_Logistics,EMEA,Vendor_46,64.2,Time & Materials,30,48,36.28,1779.04,1955.89,176.86,0,Paid
INV01279,2024-10-03,BU_R&D,North America,Vendor_28,80.6,Time & Materials,45,61,33.74,2147.25,2194.44,47.19,5,Pending
INV01280,2025-02-08,BU_Sales,North America,Vendor_10,83.1,Fixed Price,45,51,45.09,2315.14,2356.48,41.34,0,Paid
INV01281,2025-06-03,BU_Sales,APAC,Vendor_22,71.6,Fixed Price,30,52,15.34,832.75,863.65,30.9,0,Paid
INV01282,2024-08-21,BU_IT,APAC,Vendor_27,57.7,Time & Materials,30,41,12.82,537.75,625.23,87.48,4,Pending
INV01283,2025-01-17,BU_R&D,North America,Vendor_35,87.3,Fixed Price,60,62,30.53,1934.27,2023.99,89.71,0,Paid
INV01284,2025-07-18,BU_Logistics,APAC,Vendor_25,66.8,Fixed Price,15,39,44.89,1853.66,2044.06,190.4,0,Paid
INV01285,2024-09-03,BU_Sales,North America,Vendor_13,78.6,Fixed Price,90,36,60.21,2142.61,2232.27,89.66,0,Paid
INV01286,2024-10-04,BU_Fabrication,North America,Vendor_36,56.7,Time & Materials,60,47,41.3,2003.8,2329.93,326.13,6,Pending
INV01287,2024-09-10,BU_Sales,APAC,Vendor_20,53.8,Fixed Price,15,54,58.87,3180.11,3402.89,222.78,0,Paid
INV01288,2025-06-07,BU_Logistics,EMEA,Vendor_37,78.1,Fixed Price,45,56,26.97,1556.99,1542.49,-14.5,0,Paid
INV01289,2025-04-04,BU_Fabrication,LATAM,Vendor_24,53.6,Fixed Price,15,49,57.95,2950.8,3166.02,215.23,0,Paid
INV01290,2025-04-16,BU_IT,APAC,Vendor_49,80.2,Fixed Price,90,50,58.97,3010.51,3269.84,259.33,0,Paid
INV01291,2025-02-12,BU_Sales,LATAM,Vendor_49,80.2,Time & Materials,30,54,27.91,1502.87,1563.26,60.39,0,Paid
INV01292,2025-05-11,BU_Logistics,North America,Vendor_30,70.6,Fixed Price,30,45,58.17,2655.16,2711.06,55.91,0,Paid
INV01293,2025-04-04,BU_Fabrication,EMEA,Vendor_46,64.2,Fixed Price,15,55,57.07,3077.91,3126.98,49.07,5,Pending
INV01294,2024-08-07,BU_IT,APAC,Vendor_24,53.6,Fixed Price,60,49,20.87,1067.6,1245.65,178.04,0,Paid
INV01295,2025-02-08,BU_Sales,EMEA,Vendor_42,77.6,Time & Materials,15,50,54.99,2727.29,2852.55,125.26,0,Paid
INV01296,2024-10-03,BU_Sales,LATAM,Vendor_11,68.0,Fixed Price,30,61,27.11,1724.69,1872.1,147.42,9,Pending
INV01297,2025-01-26,BU_IT,APAC,Vendor_41,86.1,Time & Materials,45,42,27.63,1191.25,1247.93,56.68,0,Paid
INV01298,2025-03-06,BU_Logistics,North America,Vendor_03,84.7,Time & Materials,30,51,66.25,3483.68,3563.01,79.32,0,Paid
INV01299,2024-08-15,BU_Logistics,North America,Vendor_30,70.6,Time & Materials,15,63,61.11,3917.98,4032.81,114.83,0,Paid
INV01300,2025-05-24,BU_Logistics,North America,Vendor_50,48.6,Fixed Price,45,50,17.29,903.76,955.85,52.09,1,Pending
INV01301,2025-07-28,BU_IT,LATAM,Vendor_06,71.5,Fixed Price,15,56,58.94,3408.88,3527.8,118.92,0,Paid
INV01302,2025-03-07,BU_R&D,APAC,Vendor_33,74.8,Time & Materials,45,63,28.95,1809.08,1873.99,64.91,0,Paid
INV01303,2025-01-05,BU_Sales,APAC,Vendor_47,68.1,Time & Materials,15,43,17.03,755.28,863.2,107.92,0,Paid
INV01304,2025-01-24,BU_Logistics,North America,Vendor_14,46.3,Time & Materials,30,43,52.78,2320.11,2431.49,111.39,4,Pending
INV01305,2024-10-26,BU_Sales,North America,Vendor_05,71.5,Time & Materials,30,47,29.81,1417.98,1430.18,12.2,0,Paid
INV01306,2024-12-26,BU_Sales,North America,Vendor_24,53.6,Fixed Price,15,53,26.59,1440.93,1552.88,111.96,0,Paid
INV01307,2025-04-15,BU_Fabrication,EMEA,Vendor_14,46.3,Fixed Price,15,50,62.5,3059.62,3313.05,253.43,8,Pending
INV01308,2024-11-07,BU_R&D,LATAM,Vendor_27,57.7,Fixed Price,60,57,21.44,1277.16,1452.8,175.64,1,Pending
INV01309,2025-06-22,BU_Logistics,North America,Vendor_06,71.5,Fixed Price,30,50,58.79,3044.32,3021.48,-22.84,0,Paid
INV01310,2025-05-27,BU_Logistics,EMEA,Vendor_44,70.5,Time & Materials,15,56,31.36,1818.54,1891.81,73.27,0,Paid
INV01311,2024-08-04,BU_IT,APAC,Vendor_03,84.7,Fixed Price,30,49,55.87,2844.55,3025.67,181.12,8,Pending
INV01312,2025-06-05,BU_IT,LATAM,Vendor_49,80.2,Fixed Price,30,57,43.33,2414.61,2394.14,-20.47,0,Paid
INV01313,2025-06-06,BU_Sales,EMEA,Vendor_44,70.5,Time & Materials,90,48,57.04,2784.58,3036.34,251.76,0,Paid
INV01314,2025-02-01,BU_Sales,EMEA,Vendor_04,97.8,Time & Materials,60,55,23.52,1332.53,1456.05,123.53,0,Paid
INV01315,2024-08-02,BU_Sales,LATAM,Vendor_26,76.7,Time & Materials,60,47,10.21,475.28,515.13,39.85,0,Paid
INV01316,2025-06-05,BU_Fabrication,LATAM,Vendor_18,79.7,Time & Materials,45,52,64.51,3403.47,3511.11,107.64,0,Paid
INV01317,2025-03-20,BU_IT,APAC,Vendor_31,66.0,Fixed Price,45,58,43.12,2598.69,2923.16,324.46,3,Pending
INV01318,2025-06-23,BU_R&D,North America,Vendor_24,53.6,Time & Materials,90,46,29.56,1406.09,1602.41,196.32,0,Paid
INV01319,2025-07-14,BU_Sales,North America,Vendor_32,100.0,Fixed Price,45,45,43.98,2028.0,2029.85,1.86,1,Pending
INV01320,2025-03-08,BU_Sales,LATAM,Vendor_45,52.8,Time & Materials,45,48,49.21,2393.18,2614.38,221.2,6,Pending
INV01321,2024-11-08,BU_Logistics,LATAM,Vendor_37,78.1,Time & Materials,45,49,57.94,2792.6,2892.91,100.31,4,Pending
INV01322,2025-04-12,BU_Fabrication,EMEA,Vendor_44,70.5,Time & Materials,90,54,36.82,2069.86,2238.83,168.98,0,Paid
INV01323,2025-03-17,BU_Fabrication,EMEA,Vendor_35,87.3,Fixed Price,30,50,20.17,1030.51,1003.86,-26.66,0,Paid
INV01324,2025-07-04,BU_Fabrication,North America,Vendor_46,64.2,Fixed Price,60,57,26.38,1563.24,1723.1,159.86,6,Pending
INV01325,2025-02-13,BU_R&D,North America,Vendor_17,59.8,Time & Materials,90,48,21.17,1014.71,1133.98,119.27,0,Paid
INV01326,2025-07-07,BU_Logistics,LATAM,Vendor_41,86.1,Time & Materials,15,55,65.33,3616.12,3691.34,75.22,0,Paid
INV01327,2024-11-23,BU_IT,APAC,Vendor_39,55.1,Fixed Price,30,39,12.95,507.45,565.64,58.2,0,Paid
INV01328,2025-02-12,BU_IT,LATAM,Vendor_28,80.6,Time & Materials,30,58,18.69,1089.68,1079.87,-9.82,0,Paid
INV01329,2024-09-14,BU_Fabrication,North America,Vendor_48,90.9,Fixed Price,15,55,28.54,1613.45,1578.35,-35.1,0,Paid
INV01330,2025-05-21,BU_R&D,North America,Vendor_21,97.0,Time & Materials,30,54,31.75,1756.2,1760.31,4.11,1,Pending
INV01331,2024-09-01,BU_IT,EMEA,Vendor_25,66.8,Time & Materials,30,42,10.93,459.05,506.12,47.07,8,Pending
INV01332,2025-07-14,BU_Logistics,EMEA,Vendor_39,55.1,Fixed Price,15,47,13.43,641.1,681.94,40.84,5,Pending
INV01333,2025-03-24,BU_R&D,North America,Vendor_19,61.4,Time & Materials,30,60,28.76,1721.26,1864.69,143.42,0,Paid
INV01334,2025-06-04,BU_R&D,North America,Vendor_43,73.3,Time & Materials,60,42,61.0,2647.44,2777.43,129.99,5,Pending
INV01335,2025-01-11,BU_R&D,EMEA,Vendor_45,52.8,Fixed Price,90,57,48.11,2760.22,3032.78,272.56,0,Paid
INV01336,2025-04-02,BU_Logistics,EMEA,Vendor_46,64.2,Time & Materials,15,63,23.54,1503.82,1680.34,176.52,0,Paid
INV01337,2024-10-18,BU_Logistics,LATAM,Vendor_15,49.1,Time & Materials,15,63,46.2,2958.21,3204.74,246.53,0,Paid
INV01338,2024-10-31,BU_Sales,APAC,Vendor_20,53.8,Time & Materials,45,57,44.01,2551.2,2790.34,239.13,0,Paid
INV01339,2024-08-12,BU_IT,EMEA,Vendor_28,80.6,Time & Materials,90,54,54.55,2958.45,3129.16,170.72,0,Paid
INV01340,2025-02-17,BU_Fabrication,EMEA,Vendor_19,61.4,Fixed Price,60,52,35.69,1885.23,2129.56,244.33,0,Paid
INV01341,2025-05-08,BU_Sales,North America,Vendor_21,97.0,Time & Materials,30,59,18.01,1140.82,1153.48,12.66,0,Paid
INV01342,2025-07-30,BU_R&D,EMEA,Vendor_11,68.0,Fixed Price,30,49,12.0,579.77,606.04,26.27,0,Paid
INV01343,2024-10-14,BU_Logistics,North America,Vendor_48,90.9,Fixed Price,45,64,53.68,3523.1,3612.68,89.58,0,Paid
INV01344,2025-05-22,BU_Fabrication,APAC,Vendor_10,83.1,Fixed Price,90,48,47.11,2306.18,2502.68,196.51,0,Paid
INV01345,2024-10-26,BU_Fabrication,North America,Vendor_31,66.0,Fixed Price,15,44,68.55,3067.43,3135.28,67.85,0,Paid
INV01346,2025-06-29,BU_R&D,APAC,Vendor_10,83.1,Time & Materials,30,64,58.65,3858.98,3988.2,129.23,6,Pending
INV01347,2024-12-02,BU_Sales,EMEA,Vendor_45,52.8,Fixed Price,15,60,42.37,2575.81,2640.49,64.68,0,Paid
INV01348,2025-07-21,BU_Fabrication,APAC,Vendor_42,77.6,Fixed Price,45,62,18.76,1191.23,1222.24,31.01,0,Paid
INV01349,2024-08-06,BU_Fabrication,North America,Vendor_08,86.5,Fixed Price,45,47,9.38,442.78,446.82,4.04,0,Paid
INV01350,2024-08-12,BU_IT,APAC,Vendor_37,78.1,Fixed Price,45,36,68.05,2584.62,2658.15,73.54,6,Pending
INV01351,2025-05-31,BU_Logistics,EMEA,Vendor_42,77.6,Time & Materials,30,52,12.96,673.13,712.54,39.4,0,Paid
INV01352,2025-01-14,BU_Fabrication,APAC,Vendor_35,87.3,Fixed Price,60,51,22.91,1223.71,1323.96,100.24,3,Pending
INV01353,2025-05-12,BU_IT,APAC,Vendor_34,59.1,Fixed Price,30,47,48.28,2222.14,2424.05,201.91,0,Paid
INV01354,2025-06-30,BU_Fabrication,APAC,Vendor_14,46.3,Time & Materials,60,47,40.56,1931.3,2318.41,387.11,7,Pending
INV01355,2025-06-03,BU_Logistics,North America,Vendor_29,66.0,Time & Materials,15,45,40.17,1854.42,2028.69,174.27,4,Pending
INV01356,2024-11-14,BU_Logistics,North America,Vendor_17,59.8,Time & Materials,15,49,63.04,3309.71,3619.14,309.42,0,Paid
INV01357,2025-04-17,BU_R&D,EMEA,Vendor_35,87.3,Fixed Price,90,55,13.48,776.79,781.58,4.79,0,Paid
INV01358,2024-12-06,BU_R&D,North America,Vendor_34,59.1,Time & Materials,30,51,36.23,1915.42,2110.73,195.3,0,Paid
INV01359,2024-10-11,BU_IT,EMEA,Vendor_21,97.0,Fixed Price,90,55,40.15,2264.34,2308.58,44.24,0,Paid
INV01360,2025-05-03,BU_IT,North America,Vendor_07,98.7,Time & Materials,15,60,52.26,3139.04,3232.53,93.5,4,Pending
INV01361,2024-10-12,BU_R&D,LATAM,Vendor_14,46.3,Time & Materials,45,57,44.77,2631.73,2866.36,234.64,6,Pending
INV01362,2025-01-31,BU_R&D,North America,Vendor_40,78.0,Fixed Price,30,57,34.16,1975.02,2002.97,27.94,0,Paid
INV01363,2025-06-29,BU_Logistics,EMEA,Vendor_06,71.5,Time & Materials,45,46,52.35,2458.52,2563.32,104.79,0,Paid
INV01364,2024-10-13,BU_IT,North America,Vendor_41,86.1,Time & Materials,90,49,60.91,3015.69,3329.32,313.63,0,Paid
INV01365,2024-11-07,BU_R&D,APAC,Vendor_42,77.6,Time & Materials,45,57,16.06,926.36,987.21,60.84,0,Paid
INV01366,2024-10-18,BU_R&D,LATAM,Vendor_28,80.6,Fixed Price,90,47,62.3,2996.15,3079.14,82.99,0,Paid
INV01367,2024-12-17,BU_Fabrication,EMEA,Vendor_44,70.5,Fixed Price,15,46,9.49,459.57,450.93,-8.64,0,Paid
INV01368,2025-02-02,BU_R&D,APAC,Vendor_10,83.1,Time & Materials,30,47,39.8,1895.2,2116.17,220.97,6,Pending
INV01369,2025-02-10,BU_Logistics,EMEA,Vendor_07,98.7,Time & Materials,15,48,6.63,331.68,336.71,5.03,0,Paid
INV01370,2025-01-04,BU_IT,LATAM,Vendor_32,100.0,Fixed Price,30,53,65.72,3451.78,3387.97,-63.81,0,Paid
INV01371,2024-12-23,BU_IT,North America,Vendor_07,98.7,Time & Materials,15,54,54.45,2888.29,3004.34,116.05,0,Paid
INV01372,2025-02-16,BU_Logistics,EMEA,Vendor_48,90.9,Time & Materials,45,42,63.59,2774.48,2772.83,-1.65,0,Paid
INV01373,2025-02-23,BU_Sales,APAC,Vendor_17,59.8,Fixed Price,30,52,16.31,837.78,909.9,72.12,7,Pending
INV01374,2024-10-04,BU_Logistics,EMEA,Vendor_48,90.9,Fixed Price,60,47,62.08,2975.41,3058.32,82.91,0,Paid
INV01375,2025-02-06,BU_Logistics,APAC,Vendor_27,57.7,Time & Materials,15,41,16.78,703.73,810.11,106.38,0,Paid
INV01376,2025-03-28,BU_IT,North America,Vendor_28,80.6,Fixed Price,45,41,32.29,1338.84,1303.63,-35.21,0,Paid
INV01377,2024-11-26,BU_R&D,APAC,Vendor_06,71.5,Time & Materials,30,38,20.94,805.79,861.87,56.08,0,Paid
INV01378,2024-09-16,BU_Fabrication,North America,Vendor_16,66.6,Time & Materials,15,52,33.08,1775.55,1908.14,132.58,3,Pending
INV01379,2024-12-25,BU_IT,LATAM,Vendor_01,82.5,Time & Materials,30,47,35.31,1741.2,1840.38,99.17,0,Paid
INV01380,2024-10-09,BU_Sales,EMEA,Vendor_44,70.5,Time & Materials,60,46,34.8,1619.39,1761.82,142.43,0,Paid
INV01381,2025-02-24,BU_Fabrication,APAC,Vendor_48,90.9,Fixed Price,30,45,39.69,1844.83,1901.12,56.29,0,Paid
INV01382,2025-01-24,BU_Logistics,LATAM,Vendor_43,73.3,Time & Materials,60,51,53.63,2791.16,3064.23,273.07,0,Paid
INV01383,2025-04-28,BU_IT,North America,Vendor_29,66.0,Time & Materials,45,55,38.84,2112.31,2245.65,133.34,0,Paid
INV01384,2025-04-26,BU_Logistics,North America,Vendor_24,53.6,Time & Materials,30,35,9.77,343.69,369.74,26.05,0,Paid
INV01385,2025-03-05,BU_Sales,EMEA,Vendor_24,53.6,Time & Materials,30,42,56.54,2471.17,2778.84,307.66,0,Paid
INV01386,2025-05-04,BU_Fabrication,North America,Vendor_31,66.0,Fixed Price,30,56,58.46,3353.87,3624.36,270.48,0,Paid
INV01387,2025-05-19,BU_Sales,North America,Vendor_20,53.8,Time & Materials,90,49,55.11,2682.41,3040.17,357.76,0,Paid
INV01388,2024-08-19,BU_Sales,LATAM,Vendor_32,100.0,Fixed Price,15,50,30.97,1565.29,1530.91,-34.38,0,Paid
INV01389,2024-12-31,BU_R&D,North America,Vendor_23,76.0,Time & Materials,15,56,7.3,411.76,446.53,34.78,0,Paid
INV01390,2024-09-21,BU_Sales,EMEA,Vendor_06,71.5,Fixed Price,60,45,26.56,1224.33,1300.4,76.07,0,Paid
INV01391,2025-04-07,BU_Fabrication,North America,Vendor_43,73.3,Fixed Price,30,50,53.26,2648.5,2645.46,-3.05,0,Paid
INV01392,2025-02-03,BU_Sales,LATAM,Vendor_35,87.3,Time & Materials,15,58,58.9,3420.46,3528.38,107.92,0,Paid
INV01393,2025-03-13,BU_Logistics,North America,Vendor_48,90.9,Fixed Price,30,53,13.91,755.41,746.78,-8.63,0,Paid
INV01394,2024-11-10,BU_Fabrication,North America,Vendor_03,84.7,Fixed Price,30,57,15.43,858.97,867.26,8.29,0,Paid
INV01395,2024-08-17,BU_Logistics,APAC,Vendor_31,66.0,Time & Materials,90,58,59.62,3515.09,4031.65,516.57,9,Pending
INV01396,2025-04-08,BU_IT,EMEA,Vendor_44,70.5,Time & Materials,30,41,22.93,920.18,970.27,50.09,0,Paid
INV01397,2025-02-21,BU_IT,APAC,Vendor_48,90.9,Time & Materials,30,55,9.56,536.03,569.51,33.48,0,Paid
INV01398,2024-09-25,BU_Fabrication,North America,Vendor_23,76.0,Fixed Price,45,61,13.11,803.02,831.07,28.05,0,Paid
INV01399,2025-07-14,BU_R&D,EMEA,Vendor_39,55.1,Time & Materials,30,55,47.0,2593.67,2760.34,166.67,9,Pending
INV01400,2025-04-06,BU_Fabrication,APAC,Vendor_16,66.6,Time & Materials,45,60,8.56,507.5,571.37,63.87,3,Pending
INV01401,2024-12-22,BU_Fabrication,LATAM,Vendor_45,52.8,Fixed Price,60,49,52.13,2596.45,2835.67,239.22,6,Pending
INV01402,2025-07-28,BU_Fabrication,APAC,Vendor_33,74.8,Time & Materials,15,52,65.22,3519.15,3801.85,282.7,0,Paid
INV01403,2025-06-19,BU_Logistics,North America,Vendor_09,68.0,Fixed Price,30,59,63.65,3832.06,3987.03,154.97,4,Pending
INV01404,2024-10-14,BU_Sales,North America,Vendor_13,78.6,Fixed Price,15,56,24.05,1415.52,1375.32,-40.2,0,Paid
INV01405,2025-01-04,BU_Logistics,North America,Vendor_28,80.6,Fixed Price,30,43,33.72,1503.53,1482.7,-20.83,0,Paid
INV01406,2025-01-03,BU_Fabrication,North America,Vendor_18,79.7,Time & Materials,45,41,41.83,1721.96,1754.59,32.62,0,Paid
